category,brand,model,price,image_url,image_file,source_name,source_url,detail_url,ram,storage,processor,display,gpu,battery,camera,os,id,usage,price_text
Laptop,Vivo,"Asus VivoBook 16 M1605YA-MB155WS | 16"" WUXGA | Ryzen 5 7530U | Radeon Graphics | 8GB RAM | 512GB SSD | WIN 11",37999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=6,https://www.gigahertz.com.ph/collections/all-laptops?page=6,8GB RAM,512GB SSD,Ryzen 5 7530U,WUXGA,Radeon Graphics,,,WIN 11,1601,,
Laptop,Vivo,"Asus Vivobook 15 X1502 X1502ZA-BQ454WS | 15.6"" FHD | i5-1235U | UHD Graphics | 8GB RAM | 512GB SSD | WIN 11",37999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/collections/all-laptops?page=8,8GB RAM,512GB SSD,,FHD,UHD Graphics,,,WIN 11,1602,,
Laptop,Vivo,"Asus Vivobook 15 M1503QA-L1020WS | 15.6"" FHD | Ryzen 7 5800H | Radeon Graphics | 8GB RAM | 512GB SSD | WIN 11",38799.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/collections/all-laptops?page=8,8GB RAM,512GB SSD,Ryzen 7 5800H,FHD,Radeon Graphics,,,WIN 11,1603,,
Laptop,Vivo,ASUS Vivobook 14 X1404VA-NK766WSM Intel® Core™ i5 Laptop (Quiet Blue),38995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,1604,,
Laptop,Vivo,ASUS Vivobook Go 14 (E1404FA-EB1224WSM) (90NB0ZS2-M01WY0) AMD Ryzen™ 5 Laptop (Mixed Black),38995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=8,https://pcx.com.ph/collections/laptops?page=8,,,,,,,,,1605,,
Laptop,Vivo,ASUS Vivobook Go 15 (E1504FA-BQ4313WSM) (90NB0ZR2-M06720) AMD Ryzen™ 5 Laptop (Mixed Black),38995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=8,https://pcx.com.ph/collections/laptops?page=8,,,,,,,,,1606,,
Laptop,Vivo,"Asus Vivobook 14X M1403QA-LY501WS | 14"" WUXGA | Ryzen 5 5600H | Radeon Vega 7 | 8GB RAM | 512GB SSD | WIN 11",38999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=7,https://www.gigahertz.com.ph/collections/all-laptops?page=7,8GB RAM,512GB SSD,Ryzen 5 5600H,WUXGA,Radeon Vega 7,,,WIN 11,1607,,
Laptop,Vivo,ASUS Vivobook Go 14 E1404FA-NK611WSM AMD Ryzen™ 5 Laptop (Mixed Black),39995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1608,,
Laptop,Vivo,ASUS Vivobook 15 X1504VA-NJ1622WSM Intel® Core™ i5 Laptop -16GB (Quiet Blue),39995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,16GB,,,,,,,,1609,,
Laptop,Vivo,ASUS Vivobook Go 15 E1504FA-NJ1362WSM AMD Ryzen™ 5 Laptop (Mixed Black),40995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1610,,
Laptop,Vivo,"Asus Vivobook 14 X1400EA-EB1943WS | 14"" FHD | i7-1165G7 | Iris Xe Graphics | 8GB RAM | 512GB SSD | WIN 11",40999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=6,https://www.gigahertz.com.ph/collections/all-laptops?page=6,8GB RAM,512GB SSD,,FHD,,,,WIN 11,1611,,
Laptop,Vivo,ASUS Vivobook 14 (X1404VA-EB1617WSM) (90NB13U1-M00RK0) Intel® Core™ 5 Laptop (Quiet Blue),41995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=8,https://pcx.com.ph/collections/laptops?page=8,,,,,,,,,1612,,
Laptop,Vivo,ASUS Vivobook 15 (X1504VA-BQ4150WSM) (90NB13Y1-M01T00) Intel® Core™ 5 Laptop (Quiet Blue),41995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=8,https://pcx.com.ph/collections/laptops?page=8,,,,,,,,,1613,,
Laptop,Vivo,ASUS Vivobook 15 (X1504VA-BQ5536WSM) (90NB13Y2-M038J0) Intel® Core™ 5 Laptop (Cool Silver),41995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=8,https://pcx.com.ph/collections/laptops?page=8,,,,,,,,,1614,,
Laptop,Vivo,"Asus Vivobook 15X OLED M3504YA-L1153WS | 15.6"" FHD | Ryzen 7 7730U | Radeon Graphics | 8GB RAM | 512GB SSD | WIN 11",41999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=7,https://www.gigahertz.com.ph/collections/all-laptops?page=7,8GB RAM,512GB SSD,Ryzen 7 7730U,OLED | FHD,Radeon Graphics,,,WIN 11,1615,,
Laptop,Vivo,ASUS VivoBook Go 14 E1404FA-EB1224WSM Mixed Black 14in FHD | AMD Ryzen 5 | 16GB DDR4 | 512GB SSD | Windows 11 Home,42995.0,,,Silicon Valley PH Laptops,https://siliconvalley.com.ph/product-category/laptops/page/7/,https://siliconvalley.com.ph/product/asus-vivobook-go-14-e1404fa-eb1224wsm-mixed-black-14in-fhd-amd-ryzen-5-16gb-ddr4-512gb-ssd-windows-11-home/,16GB DDR4,512GB SSD,AMD Ryzen 5,14in | FHD,,,,Windows 11 Home,1616,,
Laptop,Vivo,ASUS VivoBook Go 15 E1504FA-BQ4313WSM Mixed Black 15.6in FHD | AMD Ryzen 5 | 16GB DDR5 | 512GB SSD | Windows 11 Home,42995.0,,,Silicon Valley PH Laptops,https://siliconvalley.com.ph/product-category/laptops/page/8/,https://siliconvalley.com.ph/product/asus-vivobook-go-15-e1504fa-bq4313wsm-mixed-black-15-6in-fhd-amd-ryzen-5-16gb-ddr5-512gb-ssd-windows-11-home/,16GB DDR5,512GB SSD,AMD Ryzen 5,15.6in | FHD,,,,Windows 11 Home,1617,,
Laptop,Vivo,ASUS Vivobook Go 14 (E1404FA-EB815WSM) (90NB0ZS2-M01AX0) AMD Ryzen™ 7 Laptop (Mixed Black),42995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1618,,
Laptop,Vivo,ASUS Vivobook Go 15 E1504FA-NJ1528WSM AMD Ryzen™ 5 Laptop (Mixed Black),42995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=3,https://pcx.com.ph/collections/laptops?page=3,,,,,,,,,1619,,
Laptop,Vivo,ASUS Vivobook Go 15 E1504FA-BQ2325WSM (90NB0ZR2-M03VX0) AMD Ryzen™ 5 Laptop (Mixed Black),42995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=3,https://pcx.com.ph/collections/laptops?page=3,,,,,,,,,1620,,
Laptop,Vivo,ASUS Vivobook S14 S3407VA-LY031WSM Intel® Core™ i5 Laptop (Cool Silver),42995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=3,https://pcx.com.ph/collections/laptops?page=3,,,,,,,,,1621,,
Laptop,Vivo,ASUS Vivobook Go 15 (E1504FA-BQ5585W) (90NB0ZR2-M07SP0) AMD Ryzen™ 5 Laptop (Mixed Black),42995.0,,,PC Express All Laptop Tagged,https://pcx.com.ph/collections/all-products/laptop?page=7,https://pcx.com.ph/collections/all-products/laptop?page=7,,,,,,,,,1622,,
Laptop,Vivo,"ASUS Vivobook Go 15 E1504FA-L11066WSM | 15.6"" FHD | Ryzen 5 7520U | Radeon Graphics | 16GB RAM | 512GB SSD | WIN 11 + MS 365",42999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=6,https://www.gigahertz.com.ph/collections/all-laptops?page=6,16GB RAM,512GB SSD,Ryzen 5 7520U,FHD,Radeon Graphics,,,WIN 11,1623,,
Laptop,Vivo,"Asus Vivobook 15X OLED K3504ZA-L1062WS | 15.6"" FHD | i5-1235U | UHD Graphics | 8GB RAM | 512GB SSD | WIN 11",43999.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-29_AsusVivobook15XOLEDK3504ZA-L1062WS.jpg?v=1777968688&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_Vivo_Asus_Vivobook_15X_OLED_K3504ZA-L1062WS_15_6_FHD_i5-1235U_UHD_Graphics_8GB_RAM_51_89df296bf7.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/products/asus-vivobook-15x-oled-k3504za-l1062ws,8GB RAM,512GB SSD,,OLED | FHD,UHD Graphics,,,WIN 11,1624,,
Laptop,Vivo,"Asus Vivobook 16 X1605ZA-MB818WS | 16"" WUXGA | i7-1255U | Iris Xe Graphics | 16GB RAM | 512GB SSD | WIN 11",44599.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-28-JC_AsusVivobook16X1605ZA-MB818WS.jpg?v=1777966067&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_Vivo_Asus_Vivobook_16_X1605ZA-MB818WS_16_WUXGA_i7-1255U_Iris_Xe_Graphics_16GB_RAM_512_af53d0c366.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/products/asus-vivobook-16-x1605za-mb818ws,16GB RAM,512GB SSD,,WUXGA,,,,WIN 11,1625,,
Laptop,Vivo,ASUS VivoBook 16X K3605VC-RP493W Indie Black 16in WUXGA 144Hz | Intel Core i5-13420H | 8GB DDR4 | 512GB SSD | NVIDIA RTX 3050 4GB | Win11,44995.0,,,Silicon Valley PH Laptops,https://siliconvalley.com.ph/product-category/laptops/page/7/,https://siliconvalley.com.ph/product/asus-vivobook-16x-k3605vc-rp493w-indie-black-16in-wuxga-144hz-intel-core-i5-13420h-8gb-ddr4-512gb-ssd-rtx-3050-4gb-windows-11-home/,8GB DDR4,512GB SSD,Intel Core i5-13420H,16in | WUXGA | 144Hz,NVIDIA RTX 3050 4GB,,,Win11,1626,,
Laptop,Vivo,"ASUS VivoBook X1404VA-EB1418WSM | 14"" FHD | Intel Core 5 120U | Intel UHD Graphics | 16GB RAM | 512GB SSD | WIN 11",44999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/collections/all-laptops?page=5,16GB RAM,512GB SSD,Intel Core 5 120U,FHD,UHD Graphics,,,WIN 11,1627,,
Laptop,Vivo,"Asus Vivobook X1404VA-EB1417WSM (Terra Cotta) | 14"" FHD | Intel Core 5 Processor 120U | Intel UHD Graphics | 16GB RAM | 512GB SSD | WIN 11",44999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/collections/all-laptops?page=5,16GB RAM,512GB SSD,Intel Core 5 Processor 120U,FHD,UHD Graphics,,,WIN 11,1628,,
Laptop,Vivo,"Asus Vivobook 15 M1503QA-L1020WS | 15.6"" FHD | Ryzen 7 5800H | Radeon Graphics | 8GB RAM | 512GB SSD | WIN 11",44999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/collections/all-laptops?page=8,8GB RAM,512GB SSD,Ryzen 7 5800H,FHD,Radeon Graphics,,,WIN 11,1629,,
Laptop,Vivo,ASUS Vivobook 16 X1605VA-MB1716WSM Intel® Core™ i5 Laptop (Indie Black),45995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1630,,
Laptop,Vivo,ASUS Vivobook 14 (X1404VA-EB1629WSM) (90NB13U2-M00RY0) Intel® Core™ 5 Laptop (Cool Silver),45995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1631,,
Laptop,Vivo,ASUS Vivobook 14 X1404VA-EB1418WSM (90NB13U1-M00F50) Intel® Core™ 5 Laptop (Quiet Blue),45995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1632,,
Laptop,Vivo,ASUS Vivobook 15 (X1504VA-BQ3582WSM) (90NB13Y1-M016D0) Intel® Core™ 5 Laptop (Quiet Blue),45995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1633,,
Laptop,Vivo,ASUS Vivobook 15 X1504VA-BQ3583WSM (90NB13Y2-M016E0) Intel® Core™ 5 Laptop (Cool Silver),45995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1634,,
Laptop,Vivo,ASUS VIVOBOOK S14 S3407VA-LY088WSM Intel® Core™ 5 Laptop (Cool Silver),45995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=3,https://pcx.com.ph/collections/laptops?page=3,,,,,,,,,1635,,
Laptop,Vivo,ASUS Vivobook S16 S3607VA-RP099WSM Intel® Core™ 5 Laptop (Matte Gray),46995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=3,https://pcx.com.ph/collections/laptops?page=3,,,,,,,,,1636,,
Laptop,Vivo,ASUS Vivobook 16 M1605YA-MB534WSM (90NB10R1-M014060) AMD Ryzen™ 7 Laptop (Tough Black),47995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1637,,
Laptop,Vivo,ASUS Vivobook 14 (X1404VA-EB2113WSM) (90NB13U1-M016H0) Intel® Core™ 5 Laptop (Quiet Blue),47995.0,,,PC Express All Laptop Tagged,https://pcx.com.ph/collections/all-products/laptop?page=7,https://pcx.com.ph/collections/all-products/laptop?page=7,,,,,,,,,1638,,
Laptop,Vivo,"Asus Vivobook 16 X1607QA-MB084WSM Laptop | 16"" WUXGA | Snapdragon X X1 26 100 | Qualcomm Adreno GPU | 16GB RAM | 512GB SSD | WIN 11",47999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=4,https://www.gigahertz.com.ph/collections/all-laptops?page=4,16GB RAM,512GB SSD,Snapdragon X X1 26 100,WUXGA,Adreno GPU,,,WIN 11,1639,,
Laptop,Vivo,"Asus Vivobook 15X OLED K3504ZA-L1062WS | 15.6"" FHD | i5-1235U | UHD Graphics | 8GB RAM | 512GB SSD | WIN 11",47999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/collections/all-laptops?page=8,8GB RAM,512GB SSD,,OLED | FHD,UHD Graphics,,,WIN 11,1640,,
Laptop,Vivo,"Asus Vivobook 16 X1605ZA-MB818WS | 16"" WUXGA | i7-1255U | Iris Xe Graphics | 16GB RAM | 512GB SSD | WIN 11",48999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/collections/all-laptops?page=8,16GB RAM,512GB SSD,,WUXGA,,,,WIN 11,1641,,
Laptop,Vivo,ASUS Gaming Vivobook 16X K3605VC-RP493W GeForce RTX™ 3050 Intel® Core™ i5 Laptop (Indie Black),49995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=3,https://pcx.com.ph/collections/laptops?page=3,,,,,,,,,1642,,
Laptop,Vivo,ASUS Vivobook 14 (M1405NAQ-LY003WSM) (90NB1852-M00030) AMD Ryzen™ 7 Laptop (Cool Silver),49995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=8,https://pcx.com.ph/collections/laptops?page=8,,,,,,,,,1643,,
Laptop,Vivo,Asus Asus Vivobook 16 X1605ZA-MB695WS 16inch WUXGA IPS | Intel Core i7-12700H | 16GB RAM | 512GB SSD | Intel Graphics | Windows 11,49995.0,https://shop.villman.com/cdn/shop/files/image_8_{width}x.png?v=1719198163,,VillMan Shop New Models,https://shop.villman.com/collections/new-models?page=2,https://shop.villman.com/products/asus-vivobook-16-x1605za-mb695ws,16GB RAM,512GB SSD,Intel Core i7-12700H,16inch | IPS | WUXGA,,,,Windows 11,1644,,
Laptop,Vivo,Asus Vivobook 16 X1605ZA-MB695WS 16inch WUXGA IPS | Intel Core i7-12700H | 16GB RAM | 512GB SSD | Intel Graphics | Windows 11,49995.0,,,VillMan Shop New Models,https://shop.villman.com/collections/new-models?page=2,https://shop.villman.com/collections/new-models?page=2,16GB RAM,512GB SSD,Intel Core i7-12700H,16inch | IPS | WUXGA,,,,Windows 11,1645,,
Laptop,Vivo,"Asus Vivobook 15X OLED M3504YA-L1153WS | 15.6"" FHD | Ryzen 7 7730U | Radeon Graphics | 8GB RAM | 512GB SSD | WIN 11",49999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=7,https://www.gigahertz.com.ph/collections/all-laptops?page=7,8GB RAM,512GB SSD,Ryzen 7 7730U,OLED | FHD,Radeon Graphics,,,WIN 11,1646,,
Laptop,Vivo,ASUS Vivobook 14 (X1407CA-LY145WSM) (90NB1581-M007S0) Intel® Core™ Ultra 5 Laptop (Quiet Blue),50995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=8,https://pcx.com.ph/collections/laptops?page=8,,,,,,,,,1647,,
Laptop,Vivo,ASUS Vivobook 14 (X1407CA-LY170WSM) (90NB1582-M00890) Intel® Core™ Ultra 5 Laptop (Platinum Gold),50995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=8,https://pcx.com.ph/collections/laptops?page=8,,,,,,,,,1648,,
Laptop,Vivo,ASUS Vivobook 16 (X1607CA-MB299WSM) (90NB15A1-M00NC0) Intel® Core™ Ultra 5 Laptop (Quiet Blue),50995.0,,,PC Express All Laptop Tagged,https://pcx.com.ph/collections/all-products/laptop?page=8,https://pcx.com.ph/collections/all-products/laptop?page=8,,,,,,,,,1649,,
Laptop,Vivo,Asus Vivobook S16 S3607VA-RP181WSM,50999.0,,,Laptop Factory Home,https://laptopfactory.com.ph/,https://laptopfactory.com.ph/product/asus-vivobook-s16-s3607va-rp181wsm/,,,,,,,,,1650,,
Laptop,Vivo,"Asus Vivobook S 14 Flip TN3402YA-LZ096WS | 14"" WUXGA | Ryzen™ 5 7530U | Radeon™ Graphics | 16 GB RAM | 1 TB SSD | WIN 11",50999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops,https://www.gigahertz.com.ph/collections/all-laptops,16 GB RAM,1 TB SSD,,WUXGA,Radeon™ Graphics,,,WIN 11,1651,,
Laptop,Vivo,"Asus Vivobook 16 X1605VA-MB257WS | 16"" WUXGA | i9-13900H | Iris Xe Graphics | 8GB RAM | 512GB SSD | WIN 11",50999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/collections/all-laptops?page=2,8GB RAM,512GB SSD,,WUXGA,,,,WIN 11,1652,,
Laptop,Vivo,"ASUS Vivobook S 14 Flip TN3402YA | 14"" WUXGA | Ryzen™ 5 7430U | Radeon™ Graphics | 16 GB RAM | 1 TB SSD | WIN 11",50999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/collections/all-laptops?page=2,16 GB RAM,1 TB SSD,,WUXGA,Radeon™ Graphics,,,WIN 11,1653,,
Laptop,Vivo,"ASUS VivoBook X1404VA-EB1418WSM | 14"" FHD | Intel Core 5 120U | Intel UHD Graphics | 16GB RAM | 512GB SSD | WIN 11",51499.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/collections/all-laptops?page=5,16GB RAM,512GB SSD,Intel Core 5 120U,FHD,UHD Graphics,,,WIN 11,1654,,
Laptop,Vivo,"Asus Vivobook X1404VA-EB1417WSM (Terra Cotta) | 14"" FHD | Intel Core 5 Processor 120U | Intel UHD Graphics | 16GB RAM | 512GB SSD | WIN 11",51499.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/collections/all-laptops?page=5,16GB RAM,512GB SSD,Intel Core 5 Processor 120U,FHD,UHD Graphics,,,WIN 11,1655,,
Laptop,Vivo,"Asus Vivobook 16 X1605VA-MB738WS | 16"" IPS | i9-13900H | Iris Xe | 16GB RAM | 512GB SSD | WIN 11",51999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops,https://www.gigahertz.com.ph/collections/all-laptops,16GB RAM,512GB SSD,,IPS,,,,WIN 11,1656,,
Laptop,Vivo,"Asus Vivobook S15 S5507QA-MA029WSM | 15.6"" OLED | Snapdragon X Plus X1P 42 100 | Qualcomm Hexagon NPU | 16GB RAM | 1TB SSD | WIN 11",51999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/collections/all-laptops?page=3,16GB RAM,1TB SSD,Snapdragon X Plus X1P 42 100,OLED,,,,WIN 11,1657,,
Laptop,Vivo,"ASUS VivoBook S 14 Q423SA 14"" Laptop [OLED][Ultra 5 226V][Intel Arc Graphics][16GB LPDDR5X][512GB SSD]",54900.0,,,Benstore Laptops,https://benstore.com.ph/327-laptops,https://benstore.com.ph/327-laptops,16GB LPDDR5X,512GB SSD,,OLED,Intel Arc Graphics,,,,1658,,
Laptop,Vivo,ASUS Vivobook S15 OLED (S5507QA-MA032WSM) Snapdragon® X Elite X1E Laptop (Cool Silver) + Microsoft Basic 365,54995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,"Snapdragon® X Elite X1E Laptop (Cool Silver) + Microsoft Basic 365 ₱54,995.00",OLED,,,,,1659,,
Laptop,Vivo,ASUS Vivobook S16 S3607VA-RP181WSM (90NB1672-M00DD0) Intel® Core™ 5 Laptop (Matte Gray),54995.0,,,PC Express All Laptop Tagged,https://pcx.com.ph/collections/all-products/laptop?page=8,https://pcx.com.ph/collections/all-products/laptop?page=8,,,,,,,,,1660,,
Laptop,Vivo,ASUS Vivobook S14 (S3407VA-LY135WSM) (90NB1681-M00BC0) Intel® Core™ 5 Laptop (Cool Silver),54995.0,,,PC Express All Laptop Tagged,https://pcx.com.ph/collections/all-products/laptop?page=8,https://pcx.com.ph/collections/all-products/laptop?page=8,,,,,,,,,1661,,
Laptop,Vivo,"Asus Vivobook 16 X1607QA-MB084WSM Laptop | 16"" WUXGA | Snapdragon X X1 26 100 | Qualcomm Adreno GPU | 16GB RAM | 512GB SSD | WIN 11",54999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=4,https://www.gigahertz.com.ph/collections/all-laptops?page=4,16GB RAM,512GB SSD,Snapdragon X X1 26 100,WUXGA,Adreno GPU,,,WIN 11,1662,,
Laptop,Vivo,ASUS Vivobook S16 (M3607HA-RP005WSM) (90NB16F1-M00050) AMD Ryzen™ 7 Laptop (Matte Gray),55995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=3,https://pcx.com.ph/collections/laptops?page=3,,,,,,,,,1663,,
Laptop,Vivo,ASUS Vivobook S14 (S3407CA-LY176WSM) (90NB16J1-M00C80) Intel® Core™ Ultra 5 Laptop (Cool Silver),55995.0,,,PC Express All Laptop Tagged,https://pcx.com.ph/collections/all-products/laptop?page=8,https://pcx.com.ph/collections/all-products/laptop?page=8,,,,,,,,,1664,,
Laptop,Vivo,ASUS Vivobook S16 (S3607CA-RP014WSM) (90NB16I2-M000H0) Intel® Core™ Ultra 5 Laptop (Matte Gray),55995.0,,,PC Express All Laptop Tagged,https://pcx.com.ph/collections/all-products/laptop?page=8,https://pcx.com.ph/collections/all-products/laptop?page=8,,,,,,,,,1665,,
Laptop,Vivo,"Asus Vivobook Pro 15 K6500ZE-MA141WS | 15.6"" OLED | i5-12450H | RTX™ 3050 Ti | 16 GB RAM | 512 GB SSD | WIN11",55999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops,https://www.gigahertz.com.ph/collections/all-laptops,16 GB RAM,512 GB SSD,,OLED,,,,WIN11,1666,,
Laptop,Vivo,"ASUS Vivobook S 15 S5507QA-MA032WSM | 15.6"" OLED | Snapdragon X Elite X1E 78 100 | Qualcomm Adreno GPU | 16GB RAM | 1TB SSD | WIN 11",55999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/collections/all-laptops?page=2,16GB RAM,1TB SSD,Snapdragon X Elite X1E 78 100,OLED,Adreno GPU,,,WIN 11,1667,,
Laptop,Vivo,"Asus Vivobook 16 X1605VA-MB738WS | 16"" IPS | i9-13900H | Iris Xe | 16GB RAM | 512GB SSD | WIN 11",56999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops,https://www.gigahertz.com.ph/collections/all-laptops,16GB RAM,512GB SSD,,IPS,,,,WIN 11,1668,,
Laptop,Vivo,ASUS Vivobook 16 X1607CA-MB110WSM Intel® Core™ Ultra 5 Laptop (Quiet Blue),57995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=2,https://pcx.com.ph/collections/laptops?page=2,,,,,,,,,1669,,
Laptop,Vivo,"Asus Vivobook 16 X1605VA-MB257WS | 16"" WUXGA | i9-13900H | Iris Xe Graphics | 8GB RAM | 512GB SSD | WIN 11",57999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/collections/all-laptops?page=2,8GB RAM,512GB SSD,,WUXGA,,,,WIN 11,1670,,
Laptop,Vivo,"ASUS Vivobook S 14 Flip TN3402YA | 14"" WUXGA | Ryzen™ 5 7430U | Radeon™ Graphics | 16 GB RAM | 1 TB SSD | WIN 11",57999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/collections/all-laptops?page=2,16 GB RAM,1 TB SSD,,WUXGA,Radeon™ Graphics,,,WIN 11,1671,,
Laptop,Vivo,"Asus Vivobook S 14 Flip TN3402YA-LZ096WS | 14"" WUXGA | Ryzen™ 5 7530U | Radeon™ Graphics | 16 GB RAM | 1 TB SSD | WIN 11",58999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops,https://www.gigahertz.com.ph/collections/all-laptops,16 GB RAM,1 TB SSD,,WUXGA,Radeon™ Graphics,,,WIN 11,1672,,
Laptop,Vivo,ASUS Vivobook S14 (S3407CA-LY058WSM) (90NB16J1-M008X0) Intel® Core™ Ultra 7 Laptop (Cool Silver),59995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=3,https://pcx.com.ph/collections/laptops?page=3,,,,,,,,,1673,,
Laptop,Vivo,"Asus Vivobook S15 S5507QA-MA029WSM | 15.6"" OLED | Snapdragon X Plus X1P 42 100 | Qualcomm Hexagon NPU | 16GB RAM | 1TB SSD | WIN 11",59999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=3,https://www.gigahertz.com.ph/collections/all-laptops?page=3,16GB RAM,1TB SSD,Snapdragon X Plus X1P 42 100,OLED,,,,WIN 11,1674,,
